Назва	Адреса
Укриття,	вулиця	Винниченка В.	26
Укриття,	вулиця	Винниченка В.	28
Укриття,	вулиця	Винниченка В.	4
Укриття,	вулиця	Виноградна	5
Укриття,	вулиця	Вишенського І.	13
Укриття,	вулиця	Вишенського І.	14а
Укриття,	вулиця	Вишенського І.	15
Укриття,	вулиця	Вишенського І.	16
Укриття,	вулиця	Вишенського І.	22
Укриття,	вулиця	Вишенського І.	23
Укриття,	вулиця	Вишенського І.	24
Укриття,	вулиця	Вишенського І.	25
Укриття,	вулиця	Вишенського І.	27
Укриття,	вулиця	Вишенського І.	28
Укриття,	вулиця	Вишенського І.	29
Укриття,	вулиця	Вишенського І.	3
Укриття,	вулиця	Вишенського І.	31
Укриття,	вулиця	Вишенського І.	32
Укриття,	вулиця	Вишенського І.	34
Укриття,	вулиця	Вишенського І.	36
Укриття,	вулиця	Вишенського І.	38
Укриття,	вулиця	Вишенського І.	40
Укриття,	вулиця	Вишенського І.	5
Укриття,	вулиця	Вишенського І.	7
Укриття,	вулиця	Вишенського І.	7а
Укриття,	вулиця	Вишенського І.	9
Укриття,	площа	Вишиваного В., пл.	3
Укриття,	площа	Вишиваного В., пл.	4
Укриття,	вулиця	Віденська	1
Укриття,	вулиця	Віденська	2
Укриття,	вулиця	Віденська	3
Укриття,	вулиця	Віденська	5
Укриття,	вулиця	Віденська	6
Укриття,	вулиця	Віденська	7
Укриття,	вулиця	Віденська	8
Укриття,	вулиця	Війтовича П.	12
Укриття,	вулиця	Війтовича П.	14
Укриття,	вулиця	Війтовича П.	16
Укриття,	вулиця	Війтовича П.	4
Укриття,	вулиця	Війтовича П.	5
Укриття,	вулиця	Війтовича П.	6
Укриття,	вулиця	Вільде І.	6
Укриття,	вулиця	Вірменська	15
Укриття,	вулиця	Вірменська	16
Укриття,	вулиця	Вірменська	18
Укриття,	вулиця	Вірменська	20
Укриття,	вулиця	Вірменська	22
Укриття,	вулиця	Вірменська	25
Укриття,	вулиця	Вірменська	27
Укриття,	вулиця	Вірменська	29
Укриття,	вулиця	Вірменська	30
Укриття,	вулиця	Вірменська	31
Укриття,	вулиця	Вірменська	35
Укриття,	вулиця	Вірменська	7
Укриття,	вулиця	Вітвера Г.	12
Укриття,	вулиця	Вітвера Г.	14
Укриття,	вулиця	Вітовського Д.	1
Укриття,	вулиця	Вітовського Д.	10
Укриття,	вулиця	Вітовського Д.	11
Укриття,	вулиця	Вітовського Д.	11а
Укриття,	вулиця	Вітовського Д.	12
Укриття,	вулиця	Вітовського Д.	14
Укриття,	вулиця	Вітовського Д.	15
Укриття,	вулиця	Вітовського Д.	16
Укриття,	вулиця	Вітовського Д.	17
Укриття,	вулиця	Вітовського Д.	17
Укриття,	вулиця	Вітовського Д.	20
Укриття,	вулиця	Вітовського Д.	21
Укриття,	вулиця	Вітовського Д.	22
Укриття,	вулиця	Вітовського Д.	23
Укриття,	вулиця	Вітовського Д.	24
Укриття,	вулиця	Вітовського Д.	25
Укриття,	вулиця	Вітовського Д.	26
Укриття,	вулиця	Вітовського Д.	27
Укриття,	вулиця	Вітовського Д.	28
Укриття,	вулиця	Вітовського Д.	29
Укриття,	вулиця	Вітовського Д.	3
Укриття,	вулиця	Вітовського Д.	30
Укриття,	вулиця	Вітовського Д.	30
Укриття,	вулиця	Вітовського Д.	33
Укриття,	вулиця	Вітовського Д.	35
Укриття,	вулиця	Вітовського Д.	37
Укриття,	вулиця	Вітовського Д.	39
Укриття,	вулиця	Вітовського Д.	41
Укриття,	вулиця	Вітовського Д.	5
Укриття,	вулиця	Вітовського Д.	5а
Укриття,	вулиця	Вітовського Д.	6
Укриття,	вулиця	Вітовського Д.	7
Укриття,	вулиця	Вітовського Д.	7а
Укриття,	вулиця	Вітовського Д.	9а
Укриття,	вулиця	Вічева	1
Укриття,	вулиця	Вічева	5
